country_nid;country_title;country_countrynme_eng;country_countrynme_alt;country_nme2;country_cow;country_imfcode;country_wdicode;country_banks;country_sedepe;country_politycode;country_region;country_country_legislature;country_country_ppltn_year;country_country_population;country_country_ppltn_source;country_num_persons;country_num_ethnicity;country_num_ethnocultural;country_num_language;country_num_offices;party_nid;party_name;party_name_local;party_year_founded;party_notes;country_mps_statutory;country_mps_actual;country_mps_statutory_upper;country_mps_actual_upper;country_country_exec_statutory;country_exec_actual;country_cabinet_statutory;country_cabinet_actual;country_pleader_statutory;country_pleader_actual;country_asleader_statutory;country_asleader_actual;country_sp_court_statutory;country_sp_court_actual;country_seat_numbers_notes;country_last_election_year
5693;"China, People's Republic of";"China, People's Republic of";"China,Mainland China,中国";China;710;924;CHN;230;;710;Asia;"National People's Congress";2015;1374620000;"National Bureau of Statistics of China ";6213;20;17;13;3329;;;;;;3000;2987;0;0;3;2;29;25;9;9;14;14;0;0;"Executive - 3 - President, prime-minister, and president of Central Committee of Communist Party; Parties - mainly one party-rule, but 9 are represented in the parliament; Supreme Court - no constitutional powers (320 judges)";2013
5693;"China, People's Republic of";"China, People's Republic of";"China,Mainland China,中国";China;710;924;CHN;230;;710;Asia;"National People's Congress";2015;1374620000;"National Bureau of Statistics of China ";6213;20;17;13;3329;;;;;;3000;2987;0;0;3;2;29;25;9;9;14;14;0;0;"Executive - 3 - President, prime-minister, and president of Central Committee of Communist Party; Parties - mainly one party-rule, but 9 are represented in the parliament; Supreme Court - no constitutional powers (320 judges)";2013
5693;"China, People's Republic of";"China, People's Republic of";"China,Mainland China,中国";China;710;924;CHN;230;;710;Asia;"National People's Congress";2015;1374620000;"National Bureau of Statistics of China ";6213;20;17;13;3329;;;;;;3000;2987;0;0;3;2;29;25;9;9;14;14;0;0;"Executive - 3 - President, prime-minister, and president of Central Committee of Communist Party; Parties - mainly one party-rule, but 9 are represented in the parliament; Supreme Court - no constitutional powers (320 judges)";2013
5693;"China, People's Republic of";"China, People's Republic of";"China,Mainland China,中国";China;710;924;CHN;230;;710;Asia;"National People's Congress";2015;1374620000;"National Bureau of Statistics of China ";6213;20;17;13;3329;;;;;;3000;2987;0;0;3;2;29;25;9;9;14;14;0;0;"Executive - 3 - President, prime-minister, and president of Central Committee of Communist Party; Parties - mainly one party-rule, but 9 are represented in the parliament; Supreme Court - no constitutional powers (320 judges)";2013
5693;"China, People's Republic of";"China, People's Republic of";"China,Mainland China,中国";China;710;924;CHN;230;;710;Asia;"National People's Congress";2015;1374620000;"National Bureau of Statistics of China ";6213;20;17;13;3329;;;;;;3000;2987;0;0;3;2;29;25;9;9;14;14;0;0;"Executive - 3 - President, prime-minister, and president of Central Committee of Communist Party; Parties - mainly one party-rule, but 9 are represented in the parliament; Supreme Court - no constitutional powers (320 judges)";2013
5693;"China, People's Republic of";"China, People's Republic of";"China,Mainland China,中国";China;710;924;CHN;230;;710;Asia;"National People's Congress";2015;1374620000;"National Bureau of Statistics of China ";6213;20;17;13;3329;;;;;;3000;2987;0;0;3;2;29;25;9;9;14;14;0;0;"Executive - 3 - President, prime-minister, and president of Central Committee of Communist Party; Parties - mainly one party-rule, but 9 are represented in the parliament; Supreme Court - no constitutional powers (320 judges)";2013
5693;"China, People's Republic of";"China, People's Republic of";"China,Mainland China,中国";China;710;924;CHN;230;;710;Asia;"National People's Congress";2015;1374620000;"National Bureau of Statistics of China ";6213;20;17;13;3329;;;;;;3000;2987;0;0;3;2;29;25;9;9;14;14;0;0;"Executive - 3 - President, prime-minister, and president of Central Committee of Communist Party; Parties - mainly one party-rule, but 9 are represented in the parliament; Supreme Court - no constitutional powers (320 judges)";2013
5693;"China, People's Republic of";"China, People's Republic of";"China,Mainland China,中国";China;710;924;CHN;230;;710;Asia;"National People's Congress";2015;1374620000;"National Bureau of Statistics of China ";6213;20;17;13;3329;;;;;;3000;2987;0;0;3;2;29;25;9;9;14;14;0;0;"Executive - 3 - President, prime-minister, and president of Central Committee of Communist Party; Parties - mainly one party-rule, but 9 are represented in the parliament; Supreme Court - no constitutional powers (320 judges)";2013
5693;"China, People's Republic of";"China, People's Republic of";"China,Mainland China,中国";China;710;924;CHN;230;;710;Asia;"National People's Congress";2015;1374620000;"National Bureau of Statistics of China ";6213;20;17;13;3329;;;;;;3000;2987;0;0;3;2;29;25;9;9;14;14;0;0;"Executive - 3 - President, prime-minister, and president of Central Committee of Communist Party; Parties - mainly one party-rule, but 9 are represented in the parliament; Supreme Court - no constitutional powers (320 judges)";2013
5693;"China, People's Republic of";"China, People's Republic of";"China,Mainland China,中国";China;710;924;CHN;230;;710;Asia;"National People's Congress";2015;1374620000;"National Bureau of Statistics of China ";6213;20;17;13;3329;;;;;;3000;2987;0;0;3;2;29;25;9;9;14;14;0;0;"Executive - 3 - President, prime-minister, and president of Central Committee of Communist Party; Parties - mainly one party-rule, but 9 are represented in the parliament; Supreme Court - no constitutional powers (320 judges)";2013
5693;"China, People's Republic of";"China, People's Republic of";"China,Mainland China,中国";China;710;924;CHN;230;;710;Asia;"National People's Congress";2015;1374620000;"National Bureau of Statistics of China ";6213;20;17;13;3329;;;;;;3000;2987;0;0;3;2;29;25;9;9;14;14;0;0;"Executive - 3 - President, prime-minister, and president of Central Committee of Communist Party; Parties - mainly one party-rule, but 9 are represented in the parliament; Supreme Court - no constitutional powers (320 judges)";2013
5693;"China, People's Republic of";"China, People's Republic of";"China,Mainland China,中国";China;710;924;CHN;230;;710;Asia;"National People's Congress";2015;1374620000;"National Bureau of Statistics of China ";6213;20;17;13;3329;;;;;;3000;2987;0;0;3;2;29;25;9;9;14;14;0;0;"Executive - 3 - President, prime-minister, and president of Central Committee of Communist Party; Parties - mainly one party-rule, but 9 are represented in the parliament; Supreme Court - no constitutional powers (320 judges)";2013
5693;"China, People's Republic of";"China, People's Republic of";"China,Mainland China,中国";China;710;924;CHN;230;;710;Asia;"National People's Congress";2015;1374620000;"National Bureau of Statistics of China ";6213;20;17;13;3329;;;;;;3000;2987;0;0;3;2;29;25;9;9;14;14;0;0;"Executive - 3 - President, prime-minister, and president of Central Committee of Communist Party; Parties - mainly one party-rule, but 9 are represented in the parliament; Supreme Court - no constitutional powers (320 judges)";2013
5693;"China, People's Republic of";"China, People's Republic of";"China,Mainland China,中国";China;710;924;CHN;230;;710;Asia;"National People's Congress";2015;1374620000;"National Bureau of Statistics of China ";6213;20;17;13;3329;;;;;;3000;2987;0;0;3;2;29;25;9;9;14;14;0;0;"Executive - 3 - President, prime-minister, and president of Central Committee of Communist Party; Parties - mainly one party-rule, but 9 are represented in the parliament; Supreme Court - no constitutional powers (320 judges)";2013
5693;"China, People's Republic of";"China, People's Republic of";"China,Mainland China,中国";China;710;924;CHN;230;;710;Asia;"National People's Congress";2015;1374620000;"National Bureau of Statistics of China ";6213;20;17;13;3329;;;;;;3000;2987;0;0;3;2;29;25;9;9;14;14;0;0;"Executive - 3 - President, prime-minister, and president of Central Committee of Communist Party; Parties - mainly one party-rule, but 9 are represented in the parliament; Supreme Court - no constitutional powers (320 judges)";2013
5693;"China, People's Republic of";"China, People's Republic of";"China,Mainland China,中国";China;710;924;CHN;230;;710;Asia;"National People's Congress";2015;1374620000;"National Bureau of Statistics of China ";6213;20;17;13;3329;;;;;;3000;2987;0;0;3;2;29;25;9;9;14;14;0;0;"Executive - 3 - President, prime-minister, and president of Central Committee of Communist Party; Parties - mainly one party-rule, but 9 are represented in the parliament; Supreme Court - no constitutional powers (320 judges)";2013
5693;"China, People's Republic of";"China, People's Republic of";"China,Mainland China,中国";China;710;924;CHN;230;;710;Asia;"National People's Congress";2015;1374620000;"National Bureau of Statistics of China ";6213;20;17;13;3329;;;;;;3000;2987;0;0;3;2;29;25;9;9;14;14;0;0;"Executive - 3 - President, prime-minister, and president of Central Committee of Communist Party; Parties - mainly one party-rule, but 9 are represented in the parliament; Supreme Court - no constitutional powers (320 judges)";2013
5693;"China, People's Republic of";"China, People's Republic of";"China,Mainland China,中国";China;710;924;CHN;230;;710;Asia;"National People's Congress";2015;1374620000;"National Bureau of Statistics of China ";6213;20;17;13;3329;;;;;;3000;2987;0;0;3;2;29;25;9;9;14;14;0;0;"Executive - 3 - President, prime-minister, and president of Central Committee of Communist Party; Parties - mainly one party-rule, but 9 are represented in the parliament; Supreme Court - no constitutional powers (320 judges)";2013
5693;"China, People's Republic of";"China, People's Republic of";"China,Mainland China,中国";China;710;924;CHN;230;;710;Asia;"National People's Congress";2015;1374620000;"National Bureau of Statistics of China ";6213;20;17;13;3329;;;;;;3000;2987;0;0;3;2;29;25;9;9;14;14;0;0;"Executive - 3 - President, prime-minister, and president of Central Committee of Communist Party; Parties - mainly one party-rule, but 9 are represented in the parliament; Supreme Court - no constitutional powers (320 judges)";2013
5693;"China, People's Republic of";"China, People's Republic of";"China,Mainland China,中国";China;710;924;CHN;230;;710;Asia;"National People's Congress";2015;1374620000;"National Bureau of Statistics of China ";6213;20;17;13;3329;;;;;;3000;2987;0;0;3;2;29;25;9;9;14;14;0;0;"Executive - 3 - President, prime-minister, and president of Central Committee of Communist Party; Parties - mainly one party-rule, but 9 are represented in the parliament; Supreme Court - no constitutional powers (320 judges)";2013
5693;"China, People's Republic of";"China, People's Republic of";"China,Mainland China,中国";China;710;924;CHN;230;;710;Asia;"National People's Congress";2015;1374620000;"National Bureau of Statistics of China ";6213;20;17;13;3329;;;;;;3000;2987;0;0;3;2;29;25;9;9;14;14;0;0;"Executive - 3 - President, prime-minister, and president of Central Committee of Communist Party; Parties - mainly one party-rule, but 9 are represented in the parliament; Supreme Court - no constitutional powers (320 judges)";2013
5693;"China, People's Republic of";"China, People's Republic of";"China,Mainland China,中国";China;710;924;CHN;230;;710;Asia;"National People's Congress";2015;1374620000;"National Bureau of Statistics of China ";6213;20;17;13;3329;;;;;;3000;2987;0;0;3;2;29;25;9;9;14;14;0;0;"Executive - 3 - President, prime-minister, and president of Central Committee of Communist Party; Parties - mainly one party-rule, but 9 are represented in the parliament; Supreme Court - no constitutional powers (320 judges)";2013
5693;"China, People's Republic of";"China, People's Republic of";"China,Mainland China,中国";China;710;924;CHN;230;;710;Asia;"National People's Congress";2015;1374620000;"National Bureau of Statistics of China ";6213;20;17;13;3329;;;;;;3000;2987;0;0;3;2;29;25;9;9;14;14;0;0;"Executive - 3 - President, prime-minister, and president of Central Committee of Communist Party; Parties - mainly one party-rule, but 9 are represented in the parliament; Supreme Court - no constitutional powers (320 judges)";2013
5693;"China, People's Republic of";"China, People's Republic of";"China,Mainland China,中国";China;710;924;CHN;230;;710;Asia;"National People's Congress";2015;1374620000;"National Bureau of Statistics of China ";6213;20;17;13;3329;;;;;;3000;2987;0;0;3;2;29;25;9;9;14;14;0;0;"Executive - 3 - President, prime-minister, and president of Central Committee of Communist Party; Parties - mainly one party-rule, but 9 are represented in the parliament; Supreme Court - no constitutional powers (320 judges)";2013
5693;"China, People's Republic of";"China, People's Republic of";"China,Mainland China,中国";China;710;924;CHN;230;;710;Asia;"National People's Congress";2015;1374620000;"National Bureau of Statistics of China ";6213;20;17;13;3329;;;;;;3000;2987;0;0;3;2;29;25;9;9;14;14;0;0;"Executive - 3 - President, prime-minister, and president of Central Committee of Communist Party; Parties - mainly one party-rule, but 9 are represented in the parliament; Supreme Court - no constitutional powers (320 judges)";2013
5693;"China, People's Republic of";"China, People's Republic of";"China,Mainland China,中国";China;710;924;CHN;230;;710;Asia;"National People's Congress";2015;1374620000;"National Bureau of Statistics of China ";6213;20;17;13;3329;;;;;;3000;2987;0;0;3;2;29;25;9;9;14;14;0;0;"Executive - 3 - President, prime-minister, and president of Central Committee of Communist Party; Parties - mainly one party-rule, but 9 are represented in the parliament; Supreme Court - no constitutional powers (320 judges)";2013
5693;"China, People's Republic of";"China, People's Republic of";"China,Mainland China,中国";China;710;924;CHN;230;;710;Asia;"National People's Congress";2015;1374620000;"National Bureau of Statistics of China ";6213;20;17;13;3329;6010;"Communist Party of China";中国共产党;1921;Unicameral;;;;;;;;;;;;;;;;
5693;"China, People's Republic of";"China, People's Republic of";"China,Mainland China,中国";China;710;924;CHN;230;;710;Asia;"National People's Congress";2015;1374620000;"National Bureau of Statistics of China ";6213;20;17;13;3329;6011;"Revolutionary Committee of the Kuomintang";中国国民党革命委员会;1948;Unicameral;;;;;;;;;;;;;;;;
5693;"China, People's Republic of";"China, People's Republic of";"China,Mainland China,中国";China;710;924;CHN;230;;710;Asia;"National People's Congress";2015;1374620000;"National Bureau of Statistics of China ";6213;20;17;13;3329;6012;"China Democratic League";中国民主同盟;1939;Unicameral;;;;;;;;;;;;;;;;
5693;"China, People's Republic of";"China, People's Republic of";"China,Mainland China,中国";China;710;924;CHN;230;;710;Asia;"National People's Congress";2015;1374620000;"National Bureau of Statistics of China ";6213;20;17;13;3329;6013;"China Democratic National Construction Association";中国民主建国会;1945;Unicameral;;;;;;;;;;;;;;;;
5693;"China, People's Republic of";"China, People's Republic of";"China,Mainland China,中国";China;710;924;CHN;230;;710;Asia;"National People's Congress";2015;1374620000;"National Bureau of Statistics of China ";6213;20;17;13;3329;6014;"China Association for Promoting Democracy";中国民主促进会;1945;Unicameral;;;;;;;;;;;;;;;;
5693;"China, People's Republic of";"China, People's Republic of";"China,Mainland China,中国";China;710;924;CHN;230;;710;Asia;"National People's Congress";2015;1374620000;"National Bureau of Statistics of China ";6213;20;17;13;3329;6015;"Chinese Peasants' and Workers' Democratic Party";中国农工民主党;1927;Unicameral;;;;;;;;;;;;;;;;
5693;"China, People's Republic of";"China, People's Republic of";"China,Mainland China,中国";China;710;924;CHN;230;;710;Asia;"National People's Congress";2015;1374620000;"National Bureau of Statistics of China ";6213;20;17;13;3329;6016;"China Zhi Gong Party or China Party for Public Interest";中国致公党;1925;Unicameral;;;;;;;;;;;;;;;;
5693;"China, People's Republic of";"China, People's Republic of";"China,Mainland China,中国";China;710;924;CHN;230;;710;Asia;"National People's Congress";2015;1374620000;"National Bureau of Statistics of China ";6213;20;17;13;3329;6017;"The Jiu San (Sept. 3rd) Society";九三学社;1945;Unicameral;;;;;;;;;;;;;;;;
5693;"China, People's Republic of";"China, People's Republic of";"China,Mainland China,中国";China;710;924;CHN;230;;710;Asia;"National People's Congress";2015;1374620000;"National Bureau of Statistics of China ";6213;20;17;13;3329;6018;"Taiwan Democratic Self-Government League";台湾民主自治同盟;1947;Unicameral;;;;;;;;;;;;;;;;
5693;"China, People's Republic of";"China, People's Republic of";"China,Mainland China,中国";China;710;924;CHN;230;;710;Asia;"National People's Congress";2015;1374620000;"National Bureau of Statistics of China ";6213;20;17;13;3329;;;;;;3000;2987;0;0;3;2;29;25;9;9;14;14;0;0;"Executive - 3 - President, prime-minister, and president of Central Committee of Communist Party; Parties - mainly one party-rule, but 9 are represented in the parliament; Supreme Court - no constitutional powers (320 judges)";2013
5693;"China, People's Republic of";"China, People's Republic of";"China,Mainland China,中国";China;710;924;CHN;230;;710;Asia;"National People's Congress";2015;1374620000;"National Bureau of Statistics of China ";6213;20;17;13;3329;;;;;;3000;2987;0;0;3;2;29;25;9;9;14;14;0;0;"Executive - 3 - President, prime-minister, and president of Central Committee of Communist Party; Parties - mainly one party-rule, but 9 are represented in the parliament; Supreme Court - no constitutional powers (320 judges)";2013
5693;"China, People's Republic of";"China, People's Republic of";"China,Mainland China,中国";China;710;924;CHN;230;;710;Asia;"National People's Congress";2015;1374620000;"National Bureau of Statistics of China ";6213;20;17;13;3329;;;;;;3000;2987;0;0;3;2;29;25;9;9;14;14;0;0;"Executive - 3 - President, prime-minister, and president of Central Committee of Communist Party; Parties - mainly one party-rule, but 9 are represented in the parliament; Supreme Court - no constitutional powers (320 judges)";2013
5693;"China, People's Republic of";"China, People's Republic of";"China,Mainland China,中国";China;710;924;CHN;230;;710;Asia;"National People's Congress";2015;1374620000;"National Bureau of Statistics of China ";6213;20;17;13;3329;;;;;;3000;2987;0;0;3;2;29;25;9;9;14;14;0;0;"Executive - 3 - President, prime-minister, and president of Central Committee of Communist Party; Parties - mainly one party-rule, but 9 are represented in the parliament; Supreme Court - no constitutional powers (320 judges)";2013
5693;"China, People's Republic of";"China, People's Republic of";"China,Mainland China,中国";China;710;924;CHN;230;;710;Asia;"National People's Congress";2015;1374620000;"National Bureau of Statistics of China ";6213;20;17;13;3329;;;;;;3000;2987;0;0;3;2;29;25;9;9;14;14;0;0;"Executive - 3 - President, prime-minister, and president of Central Committee of Communist Party; Parties - mainly one party-rule, but 9 are represented in the parliament; Supreme Court - no constitutional powers (320 judges)";2013
5758;"Russian Federation";"Russian Federation";Russia;Russia;365;922;RUS;975;643;365;Europe;"State Duma";2017;146800000;"Russian State Statistics Federal Service (www.gks.ru)";1048;24;6;10;560;;;;;;450;447;170;170;2;2;31;31;6;6;69;69;19;19;;2016
5758;"Russian Federation";"Russian Federation";Russia;Russia;365;922;RUS;975;643;365;Europe;"State Duma";2017;146800000;"Russian State Statistics Federal Service (www.gks.ru)";1048;24;6;10;560;;;;;;450;447;170;170;2;2;31;31;6;6;69;69;19;19;;2016
5758;"Russian Federation";"Russian Federation";Russia;Russia;365;922;RUS;975;643;365;Europe;"State Duma";2017;146800000;"Russian State Statistics Federal Service (www.gks.ru)";1048;24;6;10;560;;;;;;450;447;170;170;2;2;31;31;6;6;69;69;19;19;;2016
5758;"Russian Federation";"Russian Federation";Russia;Russia;365;922;RUS;975;643;365;Europe;"State Duma";2017;146800000;"Russian State Statistics Federal Service (www.gks.ru)";1048;24;6;10;560;;;;;;450;447;170;170;2;2;31;31;6;6;69;69;19;19;;2016
5758;"Russian Federation";"Russian Federation";Russia;Russia;365;922;RUS;975;643;365;Europe;"State Duma";2017;146800000;"Russian State Statistics Federal Service (www.gks.ru)";1048;24;6;10;560;;;;;;450;447;170;170;2;2;31;31;6;6;69;69;19;19;;2016
5758;"Russian Federation";"Russian Federation";Russia;Russia;365;922;RUS;975;643;365;Europe;"State Duma";2017;146800000;"Russian State Statistics Federal Service (www.gks.ru)";1048;24;6;10;560;;;;;;450;447;170;170;2;2;31;31;6;6;69;69;19;19;;2016
5758;"Russian Federation";"Russian Federation";Russia;Russia;365;922;RUS;975;643;365;Europe;"State Duma";2017;146800000;"Russian State Statistics Federal Service (www.gks.ru)";1048;24;6;10;560;;;;;;450;447;170;170;2;2;31;31;6;6;69;69;19;19;;2016
5758;"Russian Federation";"Russian Federation";Russia;Russia;365;922;RUS;975;643;365;Europe;"State Duma";2017;146800000;"Russian State Statistics Federal Service (www.gks.ru)";1048;24;6;10;560;;;;;;450;447;170;170;2;2;31;31;6;6;69;69;19;19;;2016
5758;"Russian Federation";"Russian Federation";Russia;Russia;365;922;RUS;975;643;365;Europe;"State Duma";2017;146800000;"Russian State Statistics Federal Service (www.gks.ru)";1048;24;6;10;560;;;;;;450;447;170;170;2;2;31;31;6;6;69;69;19;19;;2016
5758;"Russian Federation";"Russian Federation";Russia;Russia;365;922;RUS;975;643;365;Europe;"State Duma";2017;146800000;"Russian State Statistics Federal Service (www.gks.ru)";1048;24;6;10;560;;;;;;450;447;170;170;2;2;31;31;6;6;69;69;19;19;;2016
5758;"Russian Federation";"Russian Federation";Russia;Russia;365;922;RUS;975;643;365;Europe;"State Duma";2017;146800000;"Russian State Statistics Federal Service (www.gks.ru)";1048;24;6;10;560;;;;;;450;447;170;170;2;2;31;31;6;6;69;69;19;19;;2016
5758;"Russian Federation";"Russian Federation";Russia;Russia;365;922;RUS;975;643;365;Europe;"State Duma";2017;146800000;"Russian State Statistics Federal Service (www.gks.ru)";1048;24;6;10;560;;;;;;450;447;170;170;2;2;31;31;6;6;69;69;19;19;;2016
5758;"Russian Federation";"Russian Federation";Russia;Russia;365;922;RUS;975;643;365;Europe;"State Duma";2017;146800000;"Russian State Statistics Federal Service (www.gks.ru)";1048;24;6;10;560;;;;;;450;447;170;170;2;2;31;31;6;6;69;69;19;19;;2016
5758;"Russian Federation";"Russian Federation";Russia;Russia;365;922;RUS;975;643;365;Europe;"State Duma";2017;146800000;"Russian State Statistics Federal Service (www.gks.ru)";1048;24;6;10;560;;;;;;450;447;170;170;2;2;31;31;6;6;69;69;19;19;;2016
5758;"Russian Federation";"Russian Federation";Russia;Russia;365;922;RUS;975;643;365;Europe;"State Duma";2017;146800000;"Russian State Statistics Federal Service (www.gks.ru)";1048;24;6;10;560;;;;;;450;447;170;170;2;2;31;31;6;6;69;69;19;19;;2016
5758;"Russian Federation";"Russian Federation";Russia;Russia;365;922;RUS;975;643;365;Europe;"State Duma";2017;146800000;"Russian State Statistics Federal Service (www.gks.ru)";1048;24;6;10;560;;;;;;450;447;170;170;2;2;31;31;6;6;69;69;19;19;;2016
5758;"Russian Federation";"Russian Federation";Russia;Russia;365;922;RUS;975;643;365;Europe;"State Duma";2017;146800000;"Russian State Statistics Federal Service (www.gks.ru)";1048;24;6;10;560;;;;;;450;447;170;170;2;2;31;31;6;6;69;69;19;19;;2016
5758;"Russian Federation";"Russian Federation";Russia;Russia;365;922;RUS;975;643;365;Europe;"State Duma";2017;146800000;"Russian State Statistics Federal Service (www.gks.ru)";1048;24;6;10;560;;;;;;450;447;170;170;2;2;31;31;6;6;69;69;19;19;;2016
5758;"Russian Federation";"Russian Federation";Russia;Russia;365;922;RUS;975;643;365;Europe;"State Duma";2017;146800000;"Russian State Statistics Federal Service (www.gks.ru)";1048;24;6;10;560;;;;;;450;447;170;170;2;2;31;31;6;6;69;69;19;19;;2016
5758;"Russian Federation";"Russian Federation";Russia;Russia;365;922;RUS;975;643;365;Europe;"State Duma";2017;146800000;"Russian State Statistics Federal Service (www.gks.ru)";1048;24;6;10;560;;;;;;450;447;170;170;2;2;31;31;6;6;69;69;19;19;;2016
5758;"Russian Federation";"Russian Federation";Russia;Russia;365;922;RUS;975;643;365;Europe;"State Duma";2017;146800000;"Russian State Statistics Federal Service (www.gks.ru)";1048;24;6;10;560;;;;;;450;447;170;170;2;2;31;31;6;6;69;69;19;19;;2016
5758;"Russian Federation";"Russian Federation";Russia;Russia;365;922;RUS;975;643;365;Europe;"State Duma";2017;146800000;"Russian State Statistics Federal Service (www.gks.ru)";1048;24;6;10;560;;;;;;450;447;170;170;2;2;31;31;6;6;69;69;19;19;;2016
5758;"Russian Federation";"Russian Federation";Russia;Russia;365;922;RUS;975;643;365;Europe;"State Duma";2017;146800000;"Russian State Statistics Federal Service (www.gks.ru)";1048;24;6;10;560;;;;;;450;447;170;170;2;2;31;31;6;6;69;69;19;19;;2016
5758;"Russian Federation";"Russian Federation";Russia;Russia;365;922;RUS;975;643;365;Europe;"State Duma";2017;146800000;"Russian State Statistics Federal Service (www.gks.ru)";1048;24;6;10;560;;;;;;450;447;170;170;2;2;31;31;6;6;69;69;19;19;;2016
5758;"Russian Federation";"Russian Federation";Russia;Russia;365;922;RUS;975;643;365;Europe;"State Duma";2017;146800000;"Russian State Statistics Federal Service (www.gks.ru)";1048;24;6;10;560;;;;;;450;447;170;170;2;2;31;31;6;6;69;69;19;19;;2016
5758;"Russian Federation";"Russian Federation";Russia;Russia;365;922;RUS;975;643;365;Europe;"State Duma";2017;146800000;"Russian State Statistics Federal Service (www.gks.ru)";1048;24;6;10;560;;;;;;450;447;170;170;2;2;31;31;6;6;69;69;19;19;;2016
5758;"Russian Federation";"Russian Federation";Russia;Russia;365;922;RUS;975;643;365;Europe;"State Duma";2017;146800000;"Russian State Statistics Federal Service (www.gks.ru)";1048;24;6;10;560;;;;;;450;447;170;170;2;2;31;31;6;6;69;69;19;19;;2016
5758;"Russian Federation";"Russian Federation";Russia;Russia;365;922;RUS;975;643;365;Europe;"State Duma";2017;146800000;"Russian State Statistics Federal Service (www.gks.ru)";1048;24;6;10;560;;;;;;450;447;170;170;2;2;31;31;6;6;69;69;19;19;;2016
5758;"Russian Federation";"Russian Federation";Russia;Russia;365;922;RUS;975;643;365;Europe;"State Duma";2017;146800000;"Russian State Statistics Federal Service (www.gks.ru)";1048;24;6;10;560;;;;;;450;447;170;170;2;2;31;31;6;6;69;69;19;19;;2016
5758;"Russian Federation";"Russian Federation";Russia;Russia;365;922;RUS;975;643;365;Europe;"State Duma";2017;146800000;"Russian State Statistics Federal Service (www.gks.ru)";1048;24;6;10;560;;;;;;450;447;170;170;2;2;31;31;6;6;69;69;19;19;;2016
5758;"Russian Federation";"Russian Federation";Russia;Russia;365;922;RUS;975;643;365;Europe;"State Duma";2017;146800000;"Russian State Statistics Federal Service (www.gks.ru)";1048;24;6;10;560;5759;"United Russia";"Единая Россия";2001;"Bicameral, but the UH is nominated";;;;;;;;;;;;;;;;
5758;"Russian Federation";"Russian Federation";Russia;Russia;365;922;RUS;975;643;365;Europe;"State Duma";2017;146800000;"Russian State Statistics Federal Service (www.gks.ru)";1048;24;6;10;560;5760;"Communist Party";КПРФ;1993;"Bicameral, but the UH is nominated";;;;;;;;;;;;;;;;
5758;"Russian Federation";"Russian Federation";Russia;Russia;365;922;RUS;975;643;365;Europe;"State Duma";2017;146800000;"Russian State Statistics Federal Service (www.gks.ru)";1048;24;6;10;560;5761;"Liberal Democratic Party";ЛДПР;1992;"Bicameral, but the UH is nominated";;;;;;;;;;;;;;;;
5758;"Russian Federation";"Russian Federation";Russia;Russia;365;922;RUS;975;643;365;Europe;"State Duma";2017;146800000;"Russian State Statistics Federal Service (www.gks.ru)";1048;24;6;10;560;5762;"Just Russia";"Справедливая Россия";2006;"Bicameral, but the UH is nominated";;;;;;;;;;;;;;;;
5758;"Russian Federation";"Russian Federation";Russia;Russia;365;922;RUS;975;643;365;Europe;"State Duma";2017;146800000;"Russian State Statistics Federal Service (www.gks.ru)";1048;24;6;10;560;5763;Yabloko;Яблоко;1993;;;;;;;;;;;;;;;;;
5758;"Russian Federation";"Russian Federation";Russia;Russia;365;922;RUS;975;643;365;Europe;"State Duma";2017;146800000;"Russian State Statistics Federal Service (www.gks.ru)";1048;24;6;10;560;5764;"Right Cause";"Правое дело";2008;;;;;;;;;;;;;;;;;
5758;"Russian Federation";"Russian Federation";Russia;Russia;365;922;RUS;975;643;365;Europe;"State Duma";2017;146800000;"Russian State Statistics Federal Service (www.gks.ru)";1048;24;6;10;560;5765;"Patriots of Russia";"Патриоты России";2002;;;;;;;;;;;;;;;;;
5758;"Russian Federation";"Russian Federation";Russia;Russia;365;922;RUS;975;643;365;Europe;"State Duma";2017;146800000;"Russian State Statistics Federal Service (www.gks.ru)";1048;24;6;10;560;;;;;;450;447;170;170;2;2;31;31;6;6;69;69;19;19;;2016
5758;"Russian Federation";"Russian Federation";Russia;Russia;365;922;RUS;975;643;365;Europe;"State Duma";2017;146800000;"Russian State Statistics Federal Service (www.gks.ru)";1048;24;6;10;560;;;;;;450;447;170;170;2;2;31;31;6;6;69;69;19;19;;2016
5758;"Russian Federation";"Russian Federation";Russia;Russia;365;922;RUS;975;643;365;Europe;"State Duma";2017;146800000;"Russian State Statistics Federal Service (www.gks.ru)";1048;24;6;10;560;;;;;;450;447;170;170;2;2;31;31;6;6;69;69;19;19;;2016
5758;"Russian Federation";"Russian Federation";Russia;Russia;365;922;RUS;975;643;365;Europe;"State Duma";2017;146800000;"Russian State Statistics Federal Service (www.gks.ru)";1048;24;6;10;560;;;;;;450;447;170;170;2;2;31;31;6;6;69;69;19;19;;2016
5758;"Russian Federation";"Russian Federation";Russia;Russia;365;922;RUS;975;643;365;Europe;"State Duma";2017;146800000;"Russian State Statistics Federal Service (www.gks.ru)";1048;24;6;10;560;;;;;;450;447;170;170;2;2;31;31;6;6;69;69;19;19;;2016
5758;"Russian Federation";"Russian Federation";Russia;Russia;365;922;RUS;975;643;365;Europe;"State Duma";2017;146800000;"Russian State Statistics Federal Service (www.gks.ru)";1048;24;6;10;560;;;;;;450;447;170;170;2;2;31;31;6;6;69;69;19;19;;2016
